protein,l2FC,Q1,Q3,p,padj
CCDC71,-0.1266927127984374,-0.18900080343838344,-0.04714266433621894,0.1111111111111111,0.17444856730571015
CCDC84,-0.9433600655344687,-1.0527905793575094,-0.8107391153473653,0.015873015873015872,0.03882236902468116
CCDC86,-0.41201762712215384,-0.6063319573239223,-0.3711163657617753,0.015873015873015872,0.03882236902468116
CCDC88A,-0.19253489104251642,-0.31694404376180696,0.015618409477378137,0.4126984126984127,0.5053297619765336
CCDC88B,0.03268697691952838,-0.3024972985134138,0.07640738301142136,1,1
CCDC9,-0.15786258108776963,-0.4424997264588644,-0.09553873104965493,0.1111111111111111,0.17444856730571015
CCDC90A,0.293321981859771,0.008915948840977794,0.5640640316919043,0.2857142857142857,0.3744986862121421
CCDC90B,0.16118225479129578,0.0010372466140831094,0.20972312661442682,0.2857142857142857,0.3744986862121421
CCDC93,-0.07176792513634211,-0.4639308337980106,-0.05621945005029172,0.1111111111111111,0.17444856730571015
CCDC94,-0.5855346682133664,-0.7439138870299242,-0.11231247951887724,0.2857142857142857,0.3744986862121421
CCDC97,-0.4074676015866281,-0.587826253137556,-0.22120651343023923,0.1111111111111111,0.17444856730571015
CCER1,0.340708037988918,0.20409707604048766,0.5380503929897404,0.015873015873015872,0.03882236902468116
CCHCR1,-0.5749584683597178,-0.7451740226522512,-0.4987346909372663,0.015873015873015872,0.03882236902468116
CCM2,0.6908439374110138,0.43307169679976454,0.7536298212074124,0.015873015873015872,0.03882236902468116
CCNA2,-1.5653114662164747,-1.8047688659318482,-1.3092595475647872,0.015873015873015872,0.03882236902468116
CCNE2,-1.6978366549139228,-2.0763949089146725,-1.174951180026715,0.015873015873015872,0.03882236902468116
CCNH,0.028596677297464623,-0.10437720045525634,0.1273940857014786,0.5555555555555556,0.6406252957096084
CCNK,0.22776966923695596,0.13756741920679794,0.43418457883723693,0.031746031746031744,0.06471563833804123
CCNT1,0.7585717040841828,0.43723049107196355,1.426461702768015,0.06349206349206349,0.11115626321212045
CCNT2A,-0.5187705697622818,-0.6058133324025974,-0.36205751003425224,0.015873015873015872,0.03882236902468116
CCNT2B,-1.061474732245122,-1.2413094222602448,-0.9115997711810215,0.015873015873015872,0.03882236902468116
CCNY,0.01686397083651414,-0.14189856536414158,0.0943876029541677,1,1
CCP110,-0.29335414729429843,-0.4923362249687564,-0.1362431380040956,0.06349206349206349,0.11115626321212045
CCS,-0.4471080612399376,-0.5741064902787612,-0.3596405580105264,0.015873015873015872,0.03882236902468116
CCSAPB,0.02507222750514515,-0.2774588913814924,0.15535913060634687,0.9047619047619047,0.9272234476594151
CCSER1,0.18576376404345396,-0.190586762516467,0.2586597169268474,0.4126984126984127,0.5053297619765336
CCT3,-0.4478209249803591,-0.5601086195742173,-0.3095708846887675,0.015873015873015872,0.03882236902468116
CCT4,-0.10258738564584391,-0.32427413654132486,-0.06893280996712825,0.1111111111111111,0.17444856730571015
CCT5,0.35604798919215597,0.2230606359498042,0.4491358284823397,0.015873015873015872,0.03882236902468116
CCT6A,-0.35734406544401054,-0.5674244800037158,-0.3000421724402873,0.015873015873015872,0.03882236902468116
CCT7,-0.3144529605667863,-0.5610674090793433,-0.2820180489986175,0.031746031746031744,0.06471563833804123
CCT8,-0.11520696546527276,-0.2438677757550458,-0.025143758636093416,0.1111111111111111,0.17444856730571015
CCZ1,0.3468931296614244,0.22013298748898524,0.425425274462615,0.015873015873015872,0.03882236902468116
CD200,0.18797389910047002,0.004748220096370659,0.552108317459572,0.2857142857142857,0.3744986862121421
CD22,0.07337755600068441,-0.032915475443777265,0.42947848181667014,0.7301587301587302,0.7914144417506569
CD247L,0.6591416026739285,-0.4469328014340559,0.8618525038256948,0.5555555555555556,0.6406252957096084
CD2AP,-0.1688390173025347,-0.3573775009020963,-0.09771962444781668,0.1111111111111111,0.17444856730571015
CD2BP2,-0.32895628143503686,-0.38035676283218933,-0.1877651944145402,0.031746031746031744,0.06471563833804123
CD44,0.6096572772177282,0.3107688898709675,0.8596343867101588,0.015873015873015872,0.03882236902468116
CD55,0.7666103982803705,0.5770627057277498,0.8223342565625993,0.015873015873015872,0.03882236902468116
CD68,0.9482028546534202,0.7960826050055676,1.1445985511963732,0.015873015873015872,0.03882236902468116
CD74A,0.8617161170610181,0.3627742928199291,1.1884548170124551,0.06349206349206349,0.11115626321212045
CD97,0.7438484744181757,0.5695503023040267,0.8224715913099461,0.015873015873015872,0.03882236902468116
CD9A,1.481029519707855,0.9429921614291574,1.880884818119382,0.031746031746031744,0.06471563833804123
CDC16,-0.06388106448335762,-0.2724286495258337,-0.026073035813265477,0.19047619047619047,0.2713073447346538
CDC23,0.2536767690956552,0.1719931616756316,0.45410971284871327,0.015873015873015872,0.03882236902468116
CDC26,0.45469497487544785,0.34732070468893106,0.6140485055555134,0.015873015873015872,0.03882236902468116
CDC27,-0.08458878716940887,-0.2112864644142629,0.07825486706132345,0.9047619047619047,0.9272234476594151
CDC34A,0.04033579599498971,-0.15676787405145953,0.21440241962503492,0.7301587301587302,0.7914144417506569
CDC34B,0.2891553430569722,0.19170566697802016,0.3729995282318317,0.015873015873015872,0.03882236902468116
CDC37L1,-0.22490700671716013,-0.45145427136832783,-0.13534991492438664,0.015873015873015872,0.03882236902468116
CDC40,0.5637800839578837,0.5057496447362784,0.592690780019284,0.015873015873015872,0.03882236902468116
CDC42BPB,-0.6034558526478833,-0.7850782556885663,-0.28280350310643154,0.06349206349206349,0.11115626321212045
CDC42EP1,0.09050101518294618,-0.2804837634252624,0.4799267105997438,0.5555555555555556,0.6406252957096084
CDC42EP4A,-0.3916930469626152,-0.5287300995157933,-0.328728934670818,0.015873015873015872,0.03882236902468116
CDC42L,0.6298708726630196,0.5260425423658726,0.7769877557007527,0.015873015873015872,0.03882236902468116
CDC42L2,-0.13929371866671758,-0.27815992614597373,0.015192792736947958,0.4126984126984127,0.5053297619765336
CDC45,-0.8403662470100546,-1.118352440609593,-0.2868946514490762,0.06349206349206349,0.11115626321212045
CDC5L,-0.17686794233993552,-0.1914435305369473,-0.09572061773192608,0.015873015873015872,0.03882236902468116
CDC73,-0.6844221894771287,-0.8011080613049923,-0.60334207325018685,0.015873015873015872,0.03882236902468116
CDCA2,-1.560482359834058,-1.8700214432805105,-0.7517032677997522,0.06349206349206349,0.11115626321212045
CDCA7A,-1.1349983565981354,-1.443897174930144,-0.900979906839873,0.015873015873015872,0.03882236902468116
CDCA7L,-1.6529826088493849,-1.838158330968386,-1.2865653116423479,0.015873015873015872,0.03882236902468116
CDCA8,-1.394048007846397,-1.7729267061395264,-0.444936773455594,0.06349206349206349,0.11115626321212045
CDH17,0.0766347322142309,-0.3026179350882394,0.8322617600347675,0.5555555555555556,0.6406252957096084
CDH2,0.799319512894419,0.41599465631880195,1.3316749835852315,0.031746031746031744,0.06471563833804123
CDH23,-0.15727120287846397,-0.2409326348459313,-0.13028413281017848,0.015873015873015872,0.03882236902468116
CDK1,-1.1377969094139146,-1.4692594297835893,-0.8390813896579461,0.015873015873015872,0.03882236902468116
CDK10,-0.32168618133201043,-0.44588277170866597,-0.22475547086794068,0.031746031746031744,0.06471563833804123
CDK11B,0.013696843349681131,-0.009374048667326385,0.10518419851678118,0.5555555555555556,0.6406252957096084
CDK12,-0.5848020987927285,-0.5968668314203605,-0.37151706310289434,0.031746031746031744,0.06471563833804123
CDK13,-0.5820939601155928,-0.613613668249088,-0.501637612905478,0.015873015873015872,0.03882236902468116
CDK16,0.10809739168798593,0.03507924290280284,0.15963290821774656,0.19047619047619047,0.2713073447346538
CDK2AP1,-0.9946611324035288,-1.0793772758938749,-0.8285643783215875,0.015873015873015872,0.03882236902468116
CDK4,-0.9685297981448748,-0.9960034621601164,-0.7721031104390033,0.015873015873015872,0.03882236902468116
CDK5,0.2229488481196178,0.14295038587481024,0.26764321043260075,0.015873015873015872,0.03882236902468116
CDK5RAP2,-0.16381597236648204,-0.2245292785333426,-0.1046120798893515,0.015873015873015872,0.03882236902468116
CDK5RAP3,-0.014064060500590614,-0.1907811170825573,0.036758477425969716,0.9047619047619047,0.9272234476594151
CDK6,-0.4528886686464073,-0.620927386499075,-0.19252383882523283,0.1111111111111111,0.17444856730571015
CDK7,-0.23628788570578507,-0.37169845003480084,-0.17123362317952484,0.015873015873015872,0.03882236902468116
CDK9,-0.5030776836799795,-0.7072168490511679,-0.35438151876646895,0.015873015873015872,0.03882236902468116
CDKAL1,-0.21008890504762334,-0.2973165793252539,-0.056961337363738096,0.19047619047619047,0.2713073447346538
CDKN2AIP,-0.5671590846598171,-0.6981908000645811,-0.5014093871747791,0.015873015873015872,0.03882236902468116
CDKN2AIPNL,0.6342796024409516,0.44977202776378,0.6990539343006494,0.015873015873015872,0.03882236902468116
Cdkn2d,-1.022453909031654,-1.265704535119358,-0.9663412919883037,0.015873015873015872,0.03882236902468116
CDO1,-0.3292566058644475,-0.4744075133389378,0.24831447156701625,0.5555555555555556,0.6406252957096084
CDPF1,0.6348304340505138,0.5191087768754414,0.8596142877150186,0.015873015873015872,0.03882236902468116
CDS2,1.1062323045256193,0.8233325099022353,1.2967613737614312,0.015873015873015872,0.03882236902468116
CDV3,-0.3941929454953126,-0.5014858151560313,-0.2144325929252231,0.031746031746031744,0.06471563833804123
CDYL,-0.2036096975365993,-0.3725858330475029,-0.17237040045606644,0.015873015873015872,0.03882236902468116
CEBPA,-1.033929453993057,-1.1968725303543817,-0.855943792057074,0.015873015873015872,0.03882236902468116
CEBPB,-0.2759463416085026,-0.39637281343470665,-0.07007240323051978,0.06349206349206349,0.11115626321212045
CEBPZ,0.04483254576492968,-0.08790296411384446,0.06740554755504213,0.9047619047619047,0.9272234476594151
CECR1A,-0.646262627511387,-0.7285482082044843,-0.49313305169964394,0.015873015873015872,0.03882236902468116
CECR2,0.093600257528351,0.02944113938313553,0.490518829220596,0.2857142857142857,0.3744986862121421
CECR5,0.2774907852343702,0.031403744531483646,0.5676871328126589,0.1111111111111111,0.17444856730571015
CELF2,0.1485493646416991,0.07286144108169523,0.218688072301374,0.19047619047619047,0.2713073447346538
CENPE,-1.3040873363843346,-1.4794548606074271,-0.7961672061639979,0.015873015873015872,0.03882236902468116
CENPF,-0.5777814738464997,-1.0645451588908514,-0.1931457328148234,0.1111111111111111,0.17444856730571015
CENPH,-0.9820595912943766,-1.0751280370833571,-0.37792588149798956,0.06349206349206349,0.11115626321212045
CENPO,-0.514655423323946,-0.7157462168251629,-0.15271532000860333,0.1111111111111111,0.17444856730571015
CENPP,-1.003280934669295,-1.514825687976296,-0.6464536357250545,0.06349206349206349,0.11115626321212045
CENPQ,-1.511005437277488,-1.6316283499018338,-1.1386707574939274,0.015873015873015872,0.03882236902468116
CENPT,-1.3056178010234163,-1.382860526240731,-0.9360696936685828,0.015873015873015872,0.03882236902468116
CENPV,0.1679434985754984,0.056247294981754514,0.3751315698929698,0.1111111111111111,0.17444856730571015
CEP112,-0.17990770403488554,-0.20852355878189321,-0.05647566995355646,0.19047619047619047,0.2713073447346538
CEP135,-0.2499537478400704,-0.28298405713720953,-0.09904017514530761,0.031746031746031744,0.06471563833804123
CEP170A,-0.7529343831848863,-0.8852829536948148,-0.6951538689129722,0.015873015873015872,0.03882236902468116
CEP192,0.18176546399822513,0.14418933077824914,0.34191931473362125,0.015873015873015872,0.03882236902468116
CEP290,0.34242551129285204,0.23590126701825032,0.3945466103873745,0.015873015873015872,0.03882236902468116
CEP350,-0.3095645121155428,-0.6613617591864314,-0.16554004655151822,0.06349206349206349,0.11115626321212045
CEP41,-0.5797018134284535,-0.6414365062201455,-0.02402454384781283,0.2857142857142857,0.3744986862121421
CEP55L,-0.8092681556290557,-0.9409052145851646,-0.6690752522885317,0.015873015873015872,0.03882236902468116
CEP57,0.06801174830589396,-0.007447579265966731,0.16777913949410372,0.2857142857142857,0.3744986862121421
CEP57L1,0.002091288444844963,-0.14040197769051854,0.06112850734383368,0.9047619047619047,0.9272234476594151
CEP63,-0.26571536876114443,-0.8624201107305702,-0.06528355427709709,0.19047619047619047,0.2713073447346538
CEP85,0.04461250950978979,-0.21539837288112285,0.1872889925904495,0.7301587301587302,0.7914144417506569
CEP95,-0.4035113125528582,-0.4691871822440836,-0.3481953031446654,0.015873015873015872,0.03882236902468116
CEP97,0.22402138195346488,-0.0449756845192808,0.5800755196180662,0.4126984126984127,0.5053297619765336
CEPT1B,0.26298696091508944,0.06015680977738036,0.4221996568066988,0.19047619047619047,0.2713073447346538
CERS2A,0.18548863735274068,-0.11271337154589123,0.34464216744890575,0.4126984126984127,0.5053297619765336
CERS5,-0.14727698418771595,-0.2904952355942525,0.004316724235174263,0.4126984126984127,0.5053297619765336
CETN3,-0.05835345050545371,-0.11338335656260501,0.022760282591177017,0.5555555555555556,0.6406252957096084
CETN4,0.5149942941845005,0.36211565570156967,0.6591754621706798,0.015873015873015872,0.03882236902468116
CFD,1.6119528350832688,1.0997000785797084,2.4919267004588326,0.015873015873015872,0.03882236902468116
CFHR3,-0.4734198288885558,-0.6621934048292673,0.19900860768323625,0.5555555555555556,0.6406252957096084
CFL1,-0.1933675162716959,-0.34242261801159124,-0.10279236612373399,0.1111111111111111,0.17444856730571015
CFL1L,-0.31027996065700236,-0.5600547717014388,-0.13446363016245844,0.06349206349206349,0.11115626321212045
CFL2,0.53838363916989,0.37828260368495137,0.7191721066060595,0.015873015873015872,0.03882236902468116
CFP,-1.1070074306105653,-1.5412730277542455,-0.6869410006426531,0.015873015873015872,0.03882236902468116
CGNA,0.07249138928008136,-2.995229758315787e-4,0.37443569366017293,0.2857142857142857,0.3744986862121421
CGNL1,-0.008519614595540403,-0.5141682174961728,0.48177352691818687,0.7301587301587302,0.7914144417506569
CH1073-321C8.1,-0.2786683078525556,-0.3636623053351382,-0.02086464320450787,0.2857142857142857,0.3744986862121421
CHAF1A,-1.453329963011793,-1.631429263496468,-1.3233033885445273,0.015873015873015872,0.03882236902468116
CHAF1B,-1.0814919210550542,-1.2435189431893576,-0.874117493603177,0.015873015873015872,0.03882236902468116
CHCHD1,0.7376343413093291,0.48027328501501465,0.9003055614036559,0.015873015873015872,0.03882236902468116
CHCHD2,0.4037942704717814,0.3208104083787511,0.5441654862553671,0.015873015873015872,0.03882236902468116
CHCHD3,-0.3059982265250696,-0.410253112458256,-0.20202955145887191,0.06349206349206349,0.11115626321212045
CHCHD5,0.6320650648765724,0.37415685200711923,0.8404063945051718,0.015873015873015872,0.03882236902468116
CHCHD6A,-0.6825869373723563,-0.7771548795924188,-0.6314955249242944,0.015873015873015872,0.03882236902468116
CHCHD6B,0.06069900784353166,-0.12704579247336856,0.2525954611612029,0.9047619047619049,0.9272234476594151
CHCHD7,0.06933602702666164,-0.21143050373882222,0.15066800596322238,1,1
CHD1L,0.03348424364135738,-0.058104972245129005,0.23910682127013683,0.7301587301587302,0.7914144417506569
CHD2,-0.1627696462704762,-0.2093218877124201,-0.10872431555173989,0.015873015873015872,0.03882236902468116
CHD4A,-0.3652009483946692,-0.5375998199383663,-0.13563277691849596,0.015873015873015872,0.03882236902468116
CHD4B,-0.07415435742004917,-0.31406715598751767,0.030769677389750782,0.4126984126984127,0.5053297619765336
CHD7,-0.2900332122615552,-0.3671834582923754,-0.23429560410321404,0.015873015873015872,0.03882236902468116
CHD8,-0.31163277692117575,-0.38028109645156505,-0.09844951018501735,0.031746031746031744,0.06471563833804123
CHD9,-0.3419925037289673,-0.43949821581825343,-0.2454188888354203,0.015873015873015872,0.03882236902468116
CHDH,0.2445256624753327,0.004959203780140697,0.7604670761355266,0.2857142857142857,0.3744986862121421
CHEK2,-0.5328240164516664,-0.6331600549653187,-0.41580500616015126,0.015873015873015872,0.03882236902468116
CHID1,0.4262693843324108,0.3571004187854685,0.5901101062567111,0.015873015873015872,0.03882236902468116
CHKB,-0.20004976282051956,-0.3540047699136313,-0.11779978937225266,0.06349206349206349,0.11115626321212045
CHM,0.3972399567270415,0.24943754926896133,0.504220968963244,0.015873015873015872,0.03882236902468116
CHMP1A,-0.6550516646067983,-0.6962194279229719,-0.26835831033164137,0.031746031746031744,0.06471563833804123
CHMP1B,-0.324652516470497,-0.503260657797143,-0.2515820068956076,0.031746031746031744,0.06471563833804123
CHMP2BA,-0.43329542260235954,-0.6622712576819394,0.00998482079353824,0.2857142857142857,0.3744986862121421
CHMP3,0.07483062951001784,-0.03329196371792165,0.18554482633453429,0.4126984126984127,0.5053297619765336
CHMP4B,0.013962807676051625,-0.21954193747953976,0.07466362415811734,1,1
CHMP5A,0.07235495436681205,-0.23195404392762686,0.5486484238697029,0.9047619047619049,0.9272234476594151
CHMP5B,0.05103575549405903,-0.14488678123256093,0.134936308401298,1,1
CHMP6,-0.021607694299383695,-0.20336919593108593,0.05946869126684717,0.7301587301587302,0.7914144417506569
CHMP7,-0.2452347732120348,-0.4245029412419754,-0.003100844904740274,0.2857142857142857,0.3744986862121421
CHN1,0.3627558144663148,0.30861617892418103,0.42181145693523003,0.015873015873015872,0.03882236902468116
CHORDC1,0.26315353561975385,0.1440686044930155,0.3804659350598927,0.1111111111111111,0.17444856730571015
CHP1,0.5741345612650228,0.4419236421168371,0.6364842075021038,0.015873015873015872,0.03882236902468116
CHP2,-1.3301054537022683,-1.5492783124130773,-0.07125034242709871,0.2857142857142857,0.3744986862121421
CHPF2,-0.583490956222505,-0.7653008448926726,-0.5025481465259545,0.015873015873015872,0.03882236902468116
CHPT1,0.6413548918003809,0.520491124787434,0.9248750634852092,0.015873015873015872,0.03882236902468116
CHRAC1,-1.2405273013843257,-1.4465232718602463,-0.9793450414695393,0.015873015873015872,0.03882236902468116
CHSY1,-0.07374086403986624,-0.12530259642417585,0.22812030575509157,0.9047619047619047,0.9272234476594151
CHTF18,-0.701281588709751,-0.8740664165653511,-0.4772263238802017,0.015873015873015872,0.03882236902468116
CHTF8,-0.7094522182984822,-0.8705056693251736,-0.5367295435737738,0.015873015873015872,0.03882236902468116
CHTOP,-0.9818845961111258,-1.094149369463553,-0.7844590305547827,0.015873015873015872,0.03882236902468116
CHUK,0.19958918167442974,0.11807748896751047,0.26523695949774506,0.1111111111111111,0.17444856730571015
CIAO1,0.1286232458278178,0.05484513226946852,0.18704587605279865,0.19047619047619047,0.2713073447346538
CIAPIN1,1.044716793622051,0.8823423799735384,1.1298141755612674,0.015873015873015872,0.03882236902468116
CIB1,0.5653283306766355,0.2986373904949362,0.7067326575820703,0.015873015873015872,0.03882236902468116
CICA,-0.2671764888639885,-0.4270868223850215,-0.15255249122828385,0.19047619047619047,0.2713073447346538
CICB,-0.5239018217540199,-0.5895983959539386,-0.39176115782712806,0.015873015873015872,0.03882236902468116
CIR1,-0.6008810692867392,-0.6634844000378308,-0.5338316634563718,0.015873015873015872,0.03882236902468116
CIRBP,-1.2883573385802336,-1.3786040685818586,-1.1925166628793606,0.015873015873015872,0.03882236902468116
CIRH1A,-0.18399173742907848,-0.25361640834973365,0.1317837654543732,0.9047619047619047,0.9272234476594151
CISD1,0.6625759693376345,0.41555184632279474,0.9365959526587373,0.06349206349206349,0.11115626321212045
CISD2,0.5542834119475266,0.40735717005763394,0.7065844006226145,0.015873015873015872,0.03882236902468116
CISD3,0.5763751363589762,0.32293801828252633,0.6580616870936078,0.031746031746031744,0.06471563833804123
CIT,-0.624666723574574,-0.8283371747866513,-0.4879760307824528,0.015873015873015872,0.03882236902468116
CITED4A,-0.8144267454433418,-1.0516877065004357,-0.7021839103975762,0.015873015873015872,0.03882236902468116
CIZ1A,-0.3060890397773939,-0.36484726388381894,-0.22462960524604814,0.015873015873015872,0.03882236902468116
CIZ1B,-1.31498088075762,-1.4425586345508963,0.40405412253488526,0.2857142857142857,0.3744986862121421
CK2A2A,0.19363826368647352,-0.014088684662707074,0.28933464606982273,0.4126984126984127,0.5053297619765336
CK2B,0.7959311739123489,0.4057127270593699,0.870087668484286,0.015873015873015872,0.03882236902468116
CKAP2,-0.612043769897074,-0.7916144122026827,-0.34741048267359265,0.031746031746031744,0.06471563833804123
CKAP2L,-1.1614089151172067,-1.514203801192413,-0.6812017624181421,0.015873015873015872,0.03882236902468116
CKAP4,-0.5437272432723326,-0.719183815488873,-0.3570419441491737,0.031746031746031744,0.06471563833804123
CKAP5,-0.2863487339055091,-0.4052924569660368,-0.24130450974518958,0.015873015873015872,0.03882236902468116
CKB,0.13778540240546278,-0.03485260842444138,0.22905066626710724,0.9047619047619049,0.9272234476594151
CKLF-CMTM1,0.07413953319416144,-0.3689977856424922,0.8348580895411146,0.7301587301587302,0.7914144417506569
CKMT1,2.2470615241501513,0.9338948731899617,2.8692320212318365,0.031746031746031744,0.06471563833804123
CKS1B,-0.30452000677714963,-0.5127430762585732,-0.08258538422634398,0.19047619047619047,0.2713073447346538
CKS2,-1.349352866974158,-1.5126569584026752,-1.1322240725310593,0.015873015873015872,0.03882236902468116
CLASP1,-0.5169447122727036,-0.6210411497373478,-0.3869957359467051,0.015873015873015872,0.03882236902468116
CLASP1A,-1.0894558708770283,-1.4016884879701674,-0.7013320037808923,0.031746031746031744,0.06471563833804123
CLASP2,-0.2512812871627652,-0.33579581585970786,-0.17095741523688268,0.015873015873015872,0.03882236902468116
CLCC1,-0.4733025530416306,-0.5544549677271515,-0.3557303993034644,0.015873015873015872,0.03882236902468116
CLCN3,0.4462661897344802,0.2871501692952023,0.4945933183573654,0.015873015873015872,0.03882236902468116
CLCN5,0.35324370452801546,0.1667786669823581,0.409183831760525,0.031746031746031744,0.06471563833804123
CLCN7,0.5459170223729899,0.3876810381967042,0.8271702984196105,0.031746031746031744,0.06471563833804123
CLEC16A,0.7052740501370902,0.3684805261181827,0.77792583332335985,0.031746031746031744,0.06471563833804123
CLEP,-0.6519537735124352,-0.7565723613972821,-0.3587608280283989,0.031746031746031744,0.06471563833804123
CLGN,-0.08608831133920347,-0.19105351925213032,0.1813020065486004,0.7301587301587302,0.7914144417506569
CLIC1,0.5792079760569422,0.32280962392632695,0.6513806529457398,0.015873015873015872,0.03882236902468116
CLIC2,0.2684109767814675,0.14245551132596823,0.2909512811926156,0.031746031746031744,0.06471563833804123
CLIC4,-0.5448612235591845,-0.6203606465873,-0.3318056004774208,0.031746031746031744,0.06471563833804123
CLINT1A,-0.44169245851989203,-0.4706137059526707,-0.3746524391425545,0.015873015873015872,0.03882236902468116
CLIP1,-0.10301816426449051,-0.17321892998103117,0.15144920113246307,0.9047619047619047,0.9272234476594151
CLIP4,-0.5813940850216301,-0.7433505964437441,-0.43886639401792626,0.015873015873015872,0.03882236902468116
CLN8,0.09262349910613565,-0.05456288308894042,0.6210827153239533,0.4126984126984127,0.5053297619765336
CLPB,-0.5870591964349767,-0.8245546467350642,-0.2951944657195771,0.06349206349206349,0.11115626321212045
CLPP,-0.33030916227188456,-0.37996894285737515,-0.27966101836987356,0.015873015873015872,0.03882236902468116
CLPTM1,-0.389542563062232,-0.6495752230919045,-0.16541500960563482,0.1111111111111111,0.17444856730571015
CLPTM1L,-0.31754936540848533,-0.48444705801510146,-0.13493784538296794,0.19047619047619047,0.2713073447346538
CLSPN,-1.5197137120244442,-1.6185319633693238,-1.3131538233233382,0.015873015873015872,0.03882236902468116
CLTA,0.18239370444130643,-0.014303420864998806,0.31131175155307655,0.4126984126984127,0.5053297619765336
CLTC,-0.05808388091438488,-0.18974012290856646,0.0969310279084592,0.9047619047619047,0.9272234476594151
CLTCL1,0.3453713667270044,0.028983288694037768,0.9369219614670783,0.19047619047619047,0.2713073447346538
CLUH,-0.6180769172527008,-0.6895102617827966,-0.4912958804794574,0.015873015873015872,0.03882236902468116
CLYBL,0.341408448928199,-0.017566957649784776,0.5221685082547411,0.4126984126984127,0.5053297619765336
CMASA,0.6197394115781698,0.4432396512533483,0.8242735315084957,0.015873015873015872,0.03882236902468116
CMBL,0.20659661952775643,-0.10539448218610037,0.2854282748455965,0.5555555555555556,0.6406252957096084
CMC1,0.36990146723296213,0.20763186841018788,0.45807010691499883,0.031746031746031744,0.06471563833804123
CMPK,0.12208802807890606,-0.10804428437657965,0.20913609626637442,0.4126984126984127,0.5053297619765336
CMPK2,1.1498329409905175,1.0050342015793818,1.440363147169541,0.015873015873015872,0.03882236902468116
CMSS1,0.003809334286703603,-0.15511942468389517,0.18475558832524452,0.9047619047619049,0.9272234476594151
CMTM7,0.06145081689975562,-0.18914378572859958,0.44566494101770715,0.7301587301587302,0.7914144417506569
CNDP2,-0.2638104552345162,-0.46236039690066644,-0.19365657668994185,0.015873015873015872,0.03882236902468116
CNKSR3,0.6126358515537333,0.2734331720275165,0.7414698435528599,0.1111111111111111,0.17444856730571015
CNN1,1.45633080461333,0.844994753631747,1.6280865887338627,0.031746031746031744,0.06471563833804123
CNN2,0.136314470046198,-0.0741457544479962,0.2118163146396297,0.7301587301587302,0.7914144417506569
CNNM4,-0.20131805182285234,-0.6999870564431161,0.3159662297568495,0.7301587301587302,0.7914144417506569
CNOT1,-0.12323143439130035,-0.1593302152411189,-0.06441564623326101,0.031746031746031744,0.06471563833804123
CNOT10,-0.2372392027712884,-0.43552342647332143,-0.16011044936263552,0.015873015873015872,0.03882236902468116
CNOT11,-0.34007303821058343,-0.41921779251178126,-0.2889572993889056,0.015873015873015872,0.03882236902468116
CNOT2,-0.26113042087959215,-0.41124253052881077,-0.11733866679618377,0.06349206349206349,0.11115626321212045
CNOT3A,0.4774508886796802,0.34894680273245093,0.6776988335554597,0.015873015873015872,0.03882236902468116
CNOT3B,1.4129793824419252,0.49529104765295395,2.3652582374810747,0.031746031746031744,0.06471563833804123
CNOT4,0.11020841860294084,9.858860440399297e-4,0.24930996176052478,0.2857142857142857,0.3744986862121421
CNOT8,-0.16060435220955505,-0.22128217597614874,-0.055303475201608165,0.2857142857142857,0.3744986862121421
CNP,0.694936462075411,0.6018450600822449,0.8141126970648402,0.015873015873015872,0.03882236902468116
CNPY1,-0.047103925301080096,-0.1334829896741141,0.12182872103002307,1,1
CNPY2,-0.01822681860181774,-0.12207400434362015,0.18033591639133828,0.9047619047619049,0.9272234476594151
CNPY4,-0.4316897758096516,-0.49803894939874915,-0.33836453177180115,0.19047619047619047,0.2713073447346538
CNTLN,-0.0624238787360234,-0.26145901273916383,0.0065025528180058245,0.4126984126984127,0.5053297619765336
COA3,-0.5259067364290271,-0.7494725858880296,-0.4089910125145373,0.015873015873015872,0.03882236902468116
COASY,0.6175201762411291,0.46103495561832464,0.6446791712998765,0.015873015873015872,0.03882236902468116
COBL,-0.3660380561979082,-0.6833297007125525,-0.18772563750990567,0.19047619047619047,0.2713073447346538
COG1,-0.35595352577092143,-0.4411863078850855,-0.23923414193660886,0.19047619047619047,0.2713073447346538
COG2,-0.20808296310843488,-0.37247962118172717,-0.15591795828736066,0.19047619047619047,0.2713073447346538
COG3,-0.07351317795002998,-0.2357965520953389,0.11018000976787512,0.7301587301587302,0.7914144417506569
COG5,-0.3611535787665545,-0.4925174199901461,-0.3055373576119571,0.015873015873015872,0.03882236902468116
COG6,-0.2746688096686043,-0.3494692288738115,-0.24284694149551633,0.015873015873015872,0.03882236902468116
COG7,0.01501016135405564,-0.09340623327988062,0.15349641942092607,0.9047619047619049,0.9272234476594151
COG8,0.3415349896923203,0.2952363830335383,0.4592224253764319,0.015873015873015872,0.03882236902468116
COIL,-0.5808214225241137,-0.7030253250529501,-0.4432681286342737,0.015873015873015872,0.03882236902468116
COL18A1,-0.10316552084611885,-0.5460656213172634,0.7506690582510505,1,1
COL1A1A,0.16005519008933433,-0.1271970421573938,0.3503551066705626,0.5555555555555556,0.6406252957096084
COL1A1B,2.5799458706247,2.287903371915437,2.9112698931225216,0.015873015873015872,0.03882236902468116
COL1A2,1.0425091058686142,0.9613294553705982,1.5106012639238973,0.015873015873015872,0.03882236902468116
COL4A1,1.3389472358374839,0.9164435582213502,1.5147019515612854,0.015873015873015872,0.03882236902468116
