protein,l2FC,Q1,Q3,p,padj
Nfu_g_1_007460,1.080251096505032,0.8356038025965709,1.4470061791851907,0.015873015873015872,0.075998075998076
Nfu_g_1_007614,0.343955450610526,-0.21892353758569527,1.2728161740052863,0.5555555555555556,0.6822107081174439
Nfu_g_1_007654,-0.1224612695772862,-1.012000688708075,0.8229980639945991,1,1
Nfu_g_1_007730,-0.08061315403512026,-0.8652516705731443,0.8625558922673191,1,1
Nfu_g_1_007810,0.3566516031751874,0.09066450765386058,0.6709054262635679,0.1111111111111111,0.2351190476190476
Nfu_g_1_008443,0.8425247282877422,0.6595209926107168,1.29214195236505,0.015873015873015872,0.075998075998076
Nfu_g_1_008499,-0.8227415096721646,-1.1360549241610474,-0.19795857171880105,0.1111111111111111,0.2351190476190476
Nfu_g_1_009250,-0.04456161048281615,-0.21857566135741724,0.4361001907762385,0.7301587301587302,0.8220789503449837
Nfu_g_1_009468,0.3273704898384917,-0.08441932919932915,0.6828486066728674,0.4126984126984127,0.5653729699972474
Nfu_g_1_009514,-0.0876686261556685,-0.8366977784648739,0.17424419275894998,0.5555555555555556,0.6822107081174439
Nfu_g_1_010007,0.7589628675060318,0.29158589616306774,1.3332265166950226,0.031746031746031744,0.10825625214114422
Nfu_g_1_010204,0.22301914176485838,-0.4344907862134333,0.3503724437116569,0.9047619047619049,0.946704509618417
Nfu_g_1_010624,1.2595091460131904,0.635123865086916,1.478423593848472,0.06349206349206349,0.15923406399596876
Nfu_g_1_010950,-0.3421015410718091,-0.5166909069315384,-0.14726444724420507,0.19047619047619047,0.3368869936034115
Nfu_g_1_011029,-0.5775500481860405,-1.0692743644325433,-0.37668520955772333,0.19047619047619047,0.3368869936034115
Nfu_g_1_011088,0.1829234503818462,-0.6928905165736561,0.8410314217754635,0.5555555555555556,0.6822107081174439
Nfu_g_1_011208,-0.5962419440882201,-0.9357747811655184,-0.21918874376103314,0.2857142857142857,0.45445829338446786
